fromNode	toNode	weight	direction	fromAltName	toAltName
NDUFC2	NDUFC1	0.0208874902157301	undirected	M.364	M.389
NDUFC2	SDHA	0.000144820645060939	undirected	M.364	M.232
NDUFC2	NDUFS6	0.00222254879175843	undirected	M.364	M.74
NDUFC2	NNT	0.00013985008680184	undirected	M.364	M.303
NDUFC2	NDUFS4	0.00320105993804876	undirected	M.364	M.159
NDUFC2	NDUFAF2	5.62280136584548e-06	undirected	M.364	M.233
NDUFC2	COX7C	0.000456641249164336	undirected	M.364	M.355
NDUFC2	UQCRQ	0.0088381833192871	undirected	M.364	M.366
NDUFC2	NDUFA2	0.00188510857574065	undirected	M.364	M.125
NDUFC2	NDUFAF4	0.00363402444001748	undirected	M.364	M.27
NDUFC2	OGDH	6.64322255571337e-05	undirected	M.364	M.367
NDUFC2	MDH2	0.00355320747853938	undirected	M.364	M.294
NDUFC2	DLD	0.00055634538902094	undirected	M.364	M.367
NDUFC2	NDUFB2	0.0138620154076812	undirected	M.364	M.132
NDUFC2	NDUFA4	0.00108480908905051	undirected	M.364	M.235
NDUFC2	CYCS	0.00173788024713351	undirected	M.364	M.294
NDUFC2	NDUFA5	0.00391606206160922	undirected	M.364	M.151
NDUFC2	NDUFAF6	0.000596073602860292	undirected	M.364	M.129
NDUFC2	NDUFB9	0.00177956866330142	undirected	M.364	M.217
NDUFC2	CYC1	0.00203613897201271	undirected	M.364	M.125
NDUFC2	UQCRB	0.000208303274453758	undirected	M.364	M.147
NDUFC2	COX6C	0.00290177254513957	undirected	M.364	M.163
NDUFC2	NDUFB6	0.0123856772702813	undirected	M.364	M.266
NDUFC2	NDUFA8	0.00578764697001832	undirected	M.364	M.366
NDUFC2	SURF1	6.13934713790121e-05	undirected	M.364	M.68
NDUFC2	COX7B	0.00413758833182409	undirected	M.364	M.266
NDUFC2	NDUFA1	0.00109821294211776	undirected	M.364	M.299
NDUFC2	NDUFB11	0.00138690238869232	undirected	M.364	M.54
NDUFC2	IDH3G	0.000129901801538712	undirected	M.364	M.375
ME3	NDUFA9	0.00012216897516526	undirected	M.427	M.367
ME3	COX14	9.04183868742914e-05	undirected	M.427	M.366
ME3	COQ10A	6.14529416905762e-05	undirected	M.427	M.46
ME3	CS	0.000873914475715942	undirected	M.427	M.342
ME3	NDUFA12	0.000176605502420268	undirected	M.427	M.252
ME3	SUCLA2	0.000214354829268237	undirected	M.427	M.186
ME3	NUBPL	4.09986760415704e-05	undirected	M.427	M.263
ME3	DLST	0.000339384074069193	undirected	M.427	M.33
ME3	NDUFB1	0.000314706729318992	undirected	M.427	M.132
ME3	IDH3A	2.74487662155209e-06	undirected	M.427	M.385
ME3	NDUFAF1	0.000799018141942165	undirected	M.427	M.380
ME3	COX5A	0.00065229545268175	undirected	M.427	M.252
ME3	ETFA	6.13842105731122e-05	undirected	M.427	M.339
ME3	IDH2	0.000136708390519935	undirected	M.427	M.232
ME3	FAHD1	0.000105194791289787	undirected	M.427	M.63
ME3	NDUFB10	2.88665217663686e-05	undirected	M.427	M.366
ME3	UQCRC2	0.00172195485562732	undirected	M.427	M.346
ME3	COX4I1	0.000330669248122084	undirected	M.427	M.252
ME3	TRAP1	0.000542446376072037	undirected	M.427	M.296
ME3	NDUFAB1	0.000116812449942549	undirected	M.427	M.266
ME3	TACO1	1.9710537885187e-06	undirected	M.427	M.58
ME3	SCO1	2.70254587532159e-05	undirected	M.427	M.169
ME3	COX11	0.000109713319165095	undirected	M.427	M.119
ME3	ME2	6.33681670125785e-06	undirected	M.427	M.367
ME3	NDUFS7	0.000151338300846016	undirected	M.427	M.153
ME3	COX6B1	0.000449817767707694	undirected	M.427	M.132
ME3	ECSIT	0.000177673291916425	undirected	M.427	M.162
ME3	NDUFB7	0.00146109030805175	undirected	M.427	M.18
ME3	UQCRFS1	0.000270791796298298	undirected	M.427	M.27
ME3	ETFB	7.29763636938552e-05	undirected	M.427	M.299
ME3	NDUFAF7	2.32146124156118e-05	undirected	M.427	M.116
ME3	COX5B	0.000696907084319909	undirected	M.427	M.122
ME3	COQ10B	0.000484803814250312	undirected	M.427	M.157
ME3	NDUFB3	0.000974802029560906	undirected	M.427	M.220
ME3	COX7A2L	0.000269403191181294	undirected	M.427	M.67
ME3	LRPPRC	0.000370644923092134	undirected	M.427	M.125
ME3	SUCLG1	0.000107933065938148	undirected	M.427	M.63
ME3	NDUFS1	2.09498706071898e-05	undirected	M.427	M.367
ME3	NDUFA10	0.000256218428204669	undirected	M.427	M.33
ME3	NDUFAF5	0.000205674921113896	undirected	M.427	M.27
ME3	IDH3B	0.00477606218835069	undirected	M.427	M.419
ME3	NDUFV3	0.0211505652335571	undirected	M.427	M.307
ME3	UQCR10	1.33611825448021e-06	undirected	M.427	M.125
ME3	ACO2	8.09125664105181e-05	undirected	M.427	M.27
ME3	NDUFA6	0.000174628141321409	undirected	M.427	M.366
ME3	SCO2	0.000211020532635886	undirected	M.427	M.24
ME3	NDUFAF3	2.4250265080572e-05	undirected	M.427	M.178
ME3	TIMMDC1	4.507027081746e-05	undirected	M.427	M.178
ME3	NDUFB4	3.31740286405591e-05	undirected	M.427	M.364
ME3	ACAD9	3.69543561931085e-05	undirected	M.427	M.203
ME3	NDUFB5	0.000852174184458709	undirected	M.427	M.389
ME3	UQCRC1	1.81023428563742e-05	undirected	M.427	M.406
ME3	SUCLG2	0.00194883383958799	undirected	M.427	M.18
ME3	ETFDH	0.000217119358468243	undirected	M.427	M.27
ME3	COX18	0.000184971575792892	undirected	M.427	M.97
ME3	NDUFC1	5.48627483714093e-05	undirected	M.427	M.389
ME3	SDHA	8.72712447148594e-05	undirected	M.427	M.232
ME3	NDUFS6	1.51927739203694e-05	undirected	M.427	M.74
ME3	NNT	0.000549115784727827	undirected	M.427	M.303
ME3	NDUFS4	0.00046071496736555	undirected	M.427	M.159
ME3	NDUFAF2	0.000311872913584144	undirected	M.427	M.233
ME3	COX7C	0.000652495149071841	undirected	M.427	M.355
ME3	UQCRQ	0.000115487995198005	undirected	M.427	M.366
ME3	NDUFA2	2.12949636400062e-05	undirected	M.427	M.125
ME3	NDUFAF4	5.7650711036028e-05	undirected	M.427	M.27
ME3	OGDH	1.23091352772775e-05	undirected	M.427	M.367
ME3	MDH2	2.91908331230273e-05	undirected	M.427	M.294
ME3	DLD	2.56459094510886e-05	undirected	M.427	M.367
ME3	NDUFB2	7.44752208412525e-05	undirected	M.427	M.132
ME3	NDUFA4	7.88231126503947e-05	undirected	M.427	M.235
ME3	CYCS	4.90355789950492e-06	undirected	M.427	M.294
ME3	NDUFA5	0.000446170790689759	undirected	M.427	M.151
ME3	NDUFAF6	0.000155188476175461	undirected	M.427	M.129
ME3	NDUFB9	0.000446478563599584	undirected	M.427	M.217
ME3	CYC1	0.00027088805332709	undirected	M.427	M.125
ME3	UQCRB	6.00951784682779e-05	undirected	M.427	M.147
ME3	COX6C	0.00103422811807308	undirected	M.427	M.163
ME3	NDUFB6	0.000436143555792801	undirected	M.427	M.266
ME3	NDUFA8	0.000810187345764546	undirected	M.427	M.366
ME3	SURF1	3.21065489627959e-06	undirected	M.427	M.68
ME3	COX7B	0.000176922448916539	undirected	M.427	M.266
ME3	NDUFA1	0.000138720379127655	undirected	M.427	M.299
ME3	NDUFB11	1.24856765734149e-05	undirected	M.427	M.54
ME3	IDH3G	9.22133939896819e-05	undirected	M.427	M.375
NDUFA9	COX14	0.00511459412313864	undirected	M.367	M.366
NDUFA9	COQ10A	0.00404894163765057	undirected	M.367	M.46
NDUFA9	CS	0.0045142941910622	undirected	M.367	M.342
NDUFA9	NDUFA12	0.00160894211417617	undirected	M.367	M.252
NDUFA9	SUCLA2	0.00138849555532061	undirected	M.367	M.186
NDUFA9	NUBPL	0.00494048345203235	undirected	M.367	M.263
NDUFA9	DLST	0.00694622784004817	undirected	M.367	M.33
NDUFA9	NDUFB1	0.000436115490106359	undirected	M.367	M.132
NDUFA9	IDH3A	0.0152612084036463	undirected	M.367	M.385
NDUFA9	NDUFAF1	0.00106353700987083	undirected	M.367	M.380
NDUFA9	COX5A	0.00754809298870229	undirected	M.367	M.252
NDUFA9	ETFA	0.00861842474961338	undirected	M.367	M.339
NDUFA9	IDH2	0.0190975824913499	undirected	M.367	M.232
NDUFA9	FAHD1	0.000395204453166875	undirected	M.367	M.63
NDUFA9	NDUFB10	0.00395876255833627	undirected	M.367	M.366
NDUFA9	UQCRC2	0.0170680121440638	undirected	M.367	M.346
NDUFA9	COX4I1	0.008732540770923	undirected	M.367	M.252
NDUFA9	TRAP1	0.000664992496300254	undirected	M.367	M.296
NDUFA9	NDUFAB1	0.000983526810834023	undirected	M.367	M.266
NDUFA9	TACO1	0.00249081942612461	undirected	M.367	M.58
NDUFA9	SCO1	0.000627207406071362	undirected	M.367	M.169
NDUFA9	COX11	0.000882695825816127	undirected	M.367	M.119
NDUFA9	ME2	0.0142635086911518	undirected	M.367	M.367
NDUFA9	NDUFS7	0.000996051299676948	undirected	M.367	M.153
NDUFA9	COX6B1	0.00248749056731556	undirected	M.367	M.132
NDUFA9	ECSIT	0.00235102882944815	undirected	M.367	M.162
NDUFA9	NDUFB7	0.00114301156174501	undirected	M.367	M.18
NDUFA9	UQCRFS1	0.0051052850633988	undirected	M.367	M.27
NDUFA9	ETFB	0.00297019489507744	undirected	M.367	M.299
NDUFA9	NDUFAF7	0.00375565700160896	undirected	M.367	M.116
NDUFA9	COX5B	0.00421180350072803	undirected	M.367	M.122
NDUFA9	COQ10B	2.85471292075234e-05	undirected	M.367	M.157
NDUFA9	NDUFB3	0.002057938211109	undirected	M.367	M.220
NDUFA9	COX7A2L	0.000815137199679739	undirected	M.367	M.67
NDUFA9	LRPPRC	0.0207505774138078	undirected	M.367	M.125
NDUFA9	SUCLG1	0.0065486071474673	undirected	M.367	M.63
NDUFA9	NDUFS1	0.0271399598293287	undirected	M.367	M.367
NDUFA9	NDUFA10	0.0038542996846711	undirected	M.367	M.33
NDUFA9	NDUFAF5	0.00590825879021051	undirected	M.367	M.27
NDUFA9	IDH3B	0.000367082443552214	undirected	M.367	M.419
NDUFA9	NDUFV3	0.000256762590521653	undirected	M.367	M.307
NDUFA9	UQCR10	0.0158287850825998	undirected	M.367	M.125
NDUFA9	ACO2	0.0162122335428379	undirected	M.367	M.27
NDUFA9	NDUFA6	0.0083756259145451	undirected	M.367	M.366
NDUFA9	SCO2	0.000866382274034017	undirected	M.367	M.24
NDUFA9	NDUFAF3	0.000343619542608975	undirected	M.367	M.178
NDUFA9	TIMMDC1	0.00346143959827183	undirected	M.367	M.178
NDUFA9	NDUFB4	0.00543091050108413	undirected	M.367	M.364
NDUFA9	ACAD9	0.00115589054832865	undirected	M.367	M.203
NDUFA9	NDUFB5	0.0031731389629146	undirected	M.367	M.389
NDUFA9	UQCRC1	0.00358310318163724	undirected	M.367	M.406
NDUFA9	SUCLG2	0.00105182741467114	undirected	M.367	M.18
NDUFA9	ETFDH	0.0173373681313119	undirected	M.367	M.27
NDUFA9	COX18	0.00251738365550591	undirected	M.367	M.97
NDUFA9	NDUFC1	0.00407026579479752	undirected	M.367	M.389
NDUFA9	SDHA	0.0251263386395525	undirected	M.367	M.232
NDUFA9	NDUFS6	0.00328390089799468	undirected	M.367	M.74
NDUFA9	NNT	0.0080999467218309	undirected	M.367	M.303
NDUFA9	NDUFS4	0.000116015151267801	undirected	M.367	M.159
NDUFA9	NDUFAF2	0.000147317729938368	undirected	M.367	M.233
NDUFA9	COX7C	0.00439770327813382	undirected	M.367	M.355
NDUFA9	UQCRQ	0.00507199795109037	undirected	M.367	M.366
NDUFA9	NDUFA2	0.00179677291570579	undirected	M.367	M.125
NDUFA9	NDUFAF4	0.0236217696612289	undirected	M.367	M.27
NDUFA9	OGDH	0.0111718250919304	undirected	M.367	M.367
NDUFA9	MDH2	0.00217058905546796	undirected	M.367	M.294
NDUFA9	DLD	0.0266538999937936	undirected	M.367	M.367
NDUFA9	NDUFB2	0.00244636029526712	undirected	M.367	M.132
NDUFA9	NDUFA4	0.000637918734865961	undirected	M.367	M.235
NDUFA9	CYCS	0.018139694371327	undirected	M.367	M.294
NDUFA9	NDUFA5	0.0104263526284923	undirected	M.367	M.151
NDUFA9	NDUFAF6	0.00173352412335981	undirected	M.367	M.129
NDUFA9	NDUFB9	0.000563807877662081	undirected	M.367	M.217
NDUFA9	CYC1	0.0078524366566054	undirected	M.367	M.125
NDUFA9	UQCRB	0.00426659719626066	undirected	M.367	M.147
NDUFA9	COX6C	0.00183316262144928	undirected	M.367	M.163
NDUFA9	NDUFB6	0.000664517450083668	undirected	M.367	M.266
NDUFA9	NDUFA8	0.0050657841147822	undirected	M.367	M.366
NDUFA9	SURF1	1.50812236127118e-05	undirected	M.367	M.68
NDUFA9	COX7B	0.00209051899737467	undirected	M.367	M.266
NDUFA9	NDUFA1	0.00366348210429657	undirected	M.367	M.299
NDUFA9	NDUFB11	0.0152311549838825	undirected	M.367	M.54
NDUFA9	IDH3G	0.00159265871502767	undirected	M.367	M.375
COX14	COQ10A	0.000485951327763412	undirected	M.366	M.46
COX14	CS	0.000893410812322304	undirected	M.366	M.342
COX14	NDUFA12	0.00168196416253663	undirected	M.366	M.252
COX14	SUCLA2	0.000278406468913972	undirected	M.366	M.186
COX14	NUBPL	0.00399449698648513	undirected	M.366	M.263
COX14	DLST	0.00106362192523413	undirected	M.366	M.33
COX14	NDUFB1	0.00269153546499734	undirected	M.366	M.132
COX14	IDH3A	0.00117269205043402	undirected	M.366	M.385
COX14	NDUFAF1	0.000226239282292595	undirected	M.366	M.380
COX14	COX5A	0.00370910904805621	undirected	M.366	M.252
COX14	ETFA	0.0064087698736075	undirected	M.366	M.339
COX14	IDH2	0.00608690020389435	undirected	M.366	M.232
COX14	FAHD1	0.00211609847328786	undirected	M.366	M.63
COX14	NDUFB10	0.0111009365128674	undirected	M.366	M.366
COX14	UQCRC2	0.00790003650497872	undirected	M.366	M.346
COX14	COX4I1	0.00413418136288801	undirected	M.366	M.252
COX14	TRAP1	0.00415281052100036	undirected	M.366	M.296
COX14	NDUFAB1	0.00626476919608143	undirected	M.366	M.266
COX14	TACO1	0.000895173096833846	undirected	M.366	M.58
COX14	SCO1	0.00334814717691423	undirected	M.366	M.169
COX14	COX11	0.000952212913080785	undirected	M.366	M.119
COX14	ME2	0.000817018503120326	undirected	M.366	M.367
COX14	NDUFS7	0.00354944886695674	undirected	M.366	M.153
COX14	COX6B1	0.014177767801933	undirected	M.366	M.132
COX14	ECSIT	0.00447170875747915	undirected	M.366	M.162
COX14	NDUFB7	0.0034392267862382	undirected	M.366	M.18
COX14	UQCRFS1	0.0144496608044237	undirected	M.366	M.27
COX14	ETFB	0.00137525900870361	undirected	M.366	M.299
COX14	NDUFAF7	0.000160693850710825	undirected	M.366	M.116
COX14	COX5B	0.00745042873915414	undirected	M.366	M.122
COX14	COQ10B	9.97603668925207e-05	undirected	M.366	M.157
COX14	NDUFB3	0.00223860309141155	undirected	M.366	M.220
COX14	COX7A2L	0.000117212571281278	undirected	M.366	M.67
COX14	LRPPRC	0.0187572474260779	undirected	M.366	M.125
COX14	SUCLG1	0.00623039134812775	undirected	M.366	M.63
COX14	NDUFS1	0.00429702454257408	undirected	M.366	M.367
COX14	NDUFA10	0.00334128999916072	undirected	M.366	M.33
COX14	NDUFAF5	0.0121875490018234	undirected	M.366	M.27
COX14	IDH3B	0.000650175500281569	undirected	M.366	M.419
COX14	NDUFV3	0.000661301172452111	undirected	M.366	M.307
COX14	UQCR10	0.00406480451770408	undirected	M.366	M.125
COX14	ACO2	0.0202946740862052	undirected	M.366	M.27
COX14	NDUFA6	0.00797638447054172	undirected	M.366	M.366
COX14	SCO2	2.68877588316396e-06	undirected	M.366	M.24
COX14	NDUFAF3	0.000760138424787948	undirected	M.366	M.178
COX14	TIMMDC1	0.0121087746573038	undirected	M.366	M.178
COX14	NDUFB4	0.0249631590050049	undirected	M.366	M.364
COX14	ACAD9	0.00262855512907334	undirected	M.366	M.203
COX14	NDUFB5	0.00765064455479258	undirected	M.366	M.389
COX14	UQCRC1	0.000589079361455913	undirected	M.366	M.406
COX14	SUCLG2	0.00241382880523189	undirected	M.366	M.18
COX14	ETFDH	0.0213736904788594	undirected	M.366	M.27
COX14	COX18	4.56155242407608e-05	undirected	M.366	M.97
COX14	NDUFC1	0.00239978734498625	undirected	M.366	M.389
COX14	SDHA	0.00711186103269512	undirected	M.366	M.232
COX14	NDUFS6	0.00182074566409907	undirected	M.366	M.74
COX14	NNT	0.00073569854873945	undirected	M.366	M.303
COX14	NDUFS4	0.00105520084940347	undirected	M.366	M.159
COX14	NDUFAF2	0.000139667727369508	undirected	M.366	M.233
COX14	COX7C	0.0136083936771757	undirected	M.366	M.355
COX14	UQCRQ	0.0105972577493469	undirected	M.366	M.366
COX14	NDUFA2	0.00190097041437065	undirected	M.366	M.125
COX14	NDUFAF4	0.0120699947541286	undirected	M.366	M.27
COX14	OGDH	0.00102198949675181	undirected	M.366	M.367
COX14	MDH2	0.00338992230974289	undirected	M.366	M.294
COX14	DLD	0.00206476425118174	undirected	M.366	M.367
COX14	NDUFB2	0.00975787732929534	undirected	M.366	M.132
COX14	NDUFA4	0.00715152364918459	undirected	M.366	M.235
COX14	CYCS	0.00185521618153073	undirected	M.366	M.294
COX14	NDUFA5	0.0333776862560075	undirected	M.366	M.151
COX14	NDUFAF6	0.00358892578801973	undirected	M.366	M.129
COX14	NDUFB9	0.00981835794877239	undirected	M.366	M.217
COX14	CYC1	0.00857592390597783	undirected	M.366	M.125
COX14	UQCRB	0.00554611568862051	undirected	M.366	M.147
COX14	COX6C	0.0268262017807804	undirected	M.366	M.163
COX14	NDUFB6	0.00319736878110266	undirected	M.366	M.266
COX14	NDUFA8	0.0119222530620052	undirected	M.366	M.366
COX14	SURF1	4.65179814276295e-05	undirected	M.366	M.68
COX14	COX7B	0.00604025299383104	undirected	M.366	M.266
COX14	NDUFA1	0.00354323489689612	undirected	M.366	M.299
COX14	NDUFB11	0.0111600370282784	undirected	M.366	M.54
COX14	IDH3G	0.0012241941993667	undirected	M.366	M.375
COQ10A	CS	0.000530572158036313	undirected	M.46	M.342
COQ10A	NDUFA12	0.000302555432163731	undirected	M.46	M.252
COQ10A	SUCLA2	0.00103295236492063	undirected	M.46	M.186
COQ10A	NUBPL	0.00151268048907649	undirected	M.46	M.263
COQ10A	DLST	0.000232441800033678	undirected	M.46	M.33
COQ10A	NDUFB1	5.84538474767138e-05	undirected	M.46	M.132
COQ10A	IDH3A	0.0095577593657955	undirected	M.46	M.385
COQ10A	NDUFAF1	3.31548210743549e-05	undirected	M.46	M.380
COQ10A	COX5A	0.00155730502106632	undirected	M.46	M.252
COQ10A	ETFA	0.00121151521245444	undirected	M.46	M.339
COQ10A	IDH2	0.00365551331559288	undirected	M.46	M.232
COQ10A	FAHD1	0.000419252529685776	undirected	M.46	M.63
COQ10A	NDUFB10	6.97793120782997e-05	undirected	M.46	M.366
COQ10A	UQCRC2	0.00113307894884929	undirected	M.46	M.346
COQ10A	COX4I1	0.0010181921458321	undirected	M.46	M.252
COQ10A	TRAP1	0.00230167049572383	undirected	M.46	M.296
COQ10A	NDUFAB1	0.000421782246649793	undirected	M.46	M.266
COQ10A	TACO1	0.00266445480258659	undirected	M.46	M.58
COQ10A	SCO1	0.000199156240965892	undirected	M.46	M.169
COQ10A	COX11	3.29696458842843e-05	undirected	M.46	M.119
COQ10A	ME2	0.00302958742824178	undirected	M.46	M.367
COQ10A	NDUFS7	0.000172970730452748	undirected	M.46	M.153
COQ10A	COX6B1	6.79839452227826e-05	undirected	M.46	M.132
COQ10A	ECSIT	0.0017868757997207	undirected	M.46	M.162
COQ10A	NDUFB7	0.000389422089402736	undirected	M.46	M.18
COQ10A	UQCRFS1	0.00296988006221377	undirected	M.46	M.27
COQ10A	ETFB	2.9102057956476e-05	undirected	M.46	M.299
COQ10A	NDUFAF7	0.00103211068359033	undirected	M.46	M.116
COQ10A	COX5B	0.000375106232748501	undirected	M.46	M.122
COQ10A	COQ10B	1.79048237947121e-06	undirected	M.46	M.157
COQ10A	NDUFB3	9.04920358080208e-06	undirected	M.46	M.220
COQ10A	COX7A2L	0.00141366644010055	undirected	M.46	M.67
COQ10A	LRPPRC	0.000953132370379528	undirected	M.46	M.125
COQ10A	SUCLG1	0.000403710679241831	undirected	M.46	M.63
COQ10A	NDUFS1	0.0035328248569706	undirected	M.46	M.367
COQ10A	NDUFA10	1.80683795156789e-05	undirected	M.46	M.33
COQ10A	NDUFAF5	0.00102951111666794	undirected	M.46	M.27
COQ10A	IDH3B	0.000173621041266059	undirected	M.46	M.419
COQ10A	NDUFV3	1.83653457774824e-07	undirected	M.46	M.307
COQ10A	UQCR10	0.000596717225998078	undirected	M.46	M.125
COQ10A	ACO2	0.00422357294807185	undirected	M.46	M.27
COQ10A	NDUFA6	0.00154280542865182	undirected	M.46	M.366
COQ10A	SCO2	0.000883962192768206	undirected	M.46	M.24
COQ10A	NDUFAF3	8.79224222373187e-05	undirected	M.46	M.178
COQ10A	TIMMDC1	0.00400962316623055	undirected	M.46	M.178
COQ10A	NDUFB4	0.000595078822839379	undirected	M.46	M.364
COQ10A	ACAD9	0.0028413508138595	undirected	M.46	M.203
COQ10A	NDUFB5	0.00403813937559694	undirected	M.46	M.389
COQ10A	UQCRC1	0.00112491239558865	undirected	M.46	M.406
COQ10A	SUCLG2	6.95278341755756e-05	undirected	M.46	M.18
COQ10A	ETFDH	0.00186323795491661	undirected	M.46	M.27
COQ10A	COX18	0.00107288119865712	undirected	M.46	M.97
COQ10A	NDUFC1	0.0115960201463553	undirected	M.46	M.389
COQ10A	SDHA	0.00258523017867751	undirected	M.46	M.232
COQ10A	NDUFS6	0.000677921048802266	undirected	M.46	M.74
COQ10A	NNT	0.00611561479014899	undirected	M.46	M.303
COQ10A	NDUFS4	6.38338314873366e-07	undirected	M.46	M.159
COQ10A	NDUFAF2	1.07058650755665e-06	undirected	M.46	M.233
COQ10A	COX7C	0.000611121799662273	undirected	M.46	M.355
COQ10A	UQCRQ	0.000300018237562649	undirected	M.46	M.366
COQ10A	NDUFA2	7.38607659623858e-05	undirected	M.46	M.125
COQ10A	NDUFAF4	0.00605876073531231	undirected	M.46	M.27
COQ10A	OGDH	0.00535649441894148	undirected	M.46	M.367
COQ10A	MDH2	0.00703427710288507	undirected	M.46	M.294
COQ10A	DLD	0.0184851769160361	undirected	M.46	M.367
COQ10A	NDUFB2	0.000305796127497149	undirected	M.46	M.132
COQ10A	NDUFA4	0.000134677295903662	undirected	M.46	M.235
COQ10A	CYCS	0.00442396450172244	undirected	M.46	M.294
COQ10A	NDUFA5	0.00191569622847143	undirected	M.46	M.151
COQ10A	NDUFAF6	0.000239728232287129	undirected	M.46	M.129
COQ10A	NDUFB9	0.00021992823754946	undirected	M.46	M.217
COQ10A	CYC1	0.000787715142645751	undirected	M.46	M.125
COQ10A	UQCRB	0.000167191409011225	undirected	M.46	M.147
COQ10A	COX6C	0.000994034492901252	undirected	M.46	M.163
COQ10A	NDUFB6	0.000394726228557851	undirected	M.46	M.266
COQ10A	NDUFA8	0.000777093886810354	undirected	M.46	M.366
COQ10A	SURF1	2.62074015490166e-05	undirected	M.46	M.68
COQ10A	COX7B	0.000278199896073361	undirected	M.46	M.266
COQ10A	NDUFA1	0.000169249240741021	undirected	M.46	M.299
COQ10A	NDUFB11	0.00257869013394996	undirected	M.46	M.54
COQ10A	IDH3G	0.000339366359132898	undirected	M.46	M.375
CS	NDUFA12	0.00271281207341689	undirected	M.342	M.252
CS	SUCLA2	0.00576774434620519	undirected	M.342	M.186
CS	NUBPL	0.0103159247560932	undirected	M.342	M.263
CS	DLST	0.00187271653672838	undirected	M.342	M.33
CS	NDUFB1	0.000291292038914981	undirected	M.342	M.132
CS	IDH3A	0.00156349385775767	undirected	M.342	M.385
CS	NDUFAF1	0.00206909881441564	undirected	M.342	M.380
CS	COX5A	0.00306445909989295	undirected	M.342	M.252
CS	ETFA	0.00189077664222459	undirected	M.342	M.339
CS	IDH2	0.00257354920622976	undirected	M.342	M.232
CS	FAHD1	0.00050939850038767	undirected	M.342	M.63
CS	NDUFB10	0.000225085866743302	undirected	M.342	M.366
CS	UQCRC2	0.00813449922554155	undirected	M.342	M.346
CS	COX4I1	0.00416930730336285	undirected	M.342	M.252
CS	TRAP1	0.000485740880055818	undirected	M.342	M.296
CS	NDUFAB1	0.000294877720655062	undirected	M.342	M.266
CS	TACO1	0.00170107791793539	undirected	M.342	M.58
CS	SCO1	0.000646269121210463	undirected	M.342	M.169
CS	COX11	0.000319919967628035	undirected	M.342	M.119
CS	ME2	0.000847534016044538	undirected	M.342	M.367
CS	NDUFS7	0.00028675641517828	undirected	M.342	M.153
CS	COX6B1	0.00022035286844424	undirected	M.342	M.132
CS	ECSIT	0.000274008655391511	undirected	M.342	M.162
CS	NDUFB7	0.000897283914799485	undirected	M.342	M.18
CS	UQCRFS1	0.00360333425462089	undirected	M.342	M.27
CS	ETFB	0.000714961851316365	undirected	M.342	M.299
CS	NDUFAF7	0.00649763689245064	undirected	M.342	M.116
CS	COX5B	0.00243460978506937	undirected	M.342	M.122
CS	COQ10B	0.0011065796479699	undirected	M.342	M.157
CS	NDUFB3	0.000399525450289762	undirected	M.342	M.220
CS	COX7A2L	3.89048950040216e-05	undirected	M.342	M.67
CS	LRPPRC	0.00641929057965751	undirected	M.342	M.125
CS	SUCLG1	0.00402606487253421	undirected	M.342	M.63
CS	NDUFS1	0.00295950157603242	undirected	M.342	M.367
CS	NDUFA10	0.000610286324725262	undirected	M.342	M.33
CS	NDUFAF5	0.000999288531869258	undirected	M.342	M.27
CS	IDH3B	0.00744349610289619	undirected	M.342	M.419
CS	NDUFV3	0.000469224888234199	undirected	M.342	M.307
CS	UQCR10	0.00126677970175593	undirected	M.342	M.125
CS	ACO2	0.00222961388677745	undirected	M.342	M.27
CS	NDUFA6	0.00285209204373615	undirected	M.342	M.366
CS	SCO2	0.000168427187602127	undirected	M.342	M.24
CS	NDUFAF3	4.8076226012439e-06	undirected	M.342	M.178
CS	TIMMDC1	0.000545330386086729	undirected	M.342	M.178
CS	NDUFB4	0.000366332259560842	undirected	M.342	M.364
CS	ACAD9	9.30696720026214e-05	undirected	M.342	M.203
CS	NDUFB5	0.00209006453123917	undirected	M.342	M.389
CS	UQCRC1	0.000751076716338894	undirected	M.342	M.406
CS	SUCLG2	0.00160307474241395	undirected	M.342	M.18
CS	ETFDH	0.00269296154449472	undirected	M.342	M.27
CS	COX18	0.000648371498227052	undirected	M.342	M.97
CS	NDUFC1	0.00051141273612354	undirected	M.342	M.389
CS	SDHA	0.00502014568546594	undirected	M.342	M.232
CS	NDUFS6	0.000964905551093409	undirected	M.342	M.74
CS	NNT	0.00685036053509502	undirected	M.342	M.303
CS	NDUFS4	0.000362435480293688	undirected	M.342	M.159
CS	NDUFAF2	0.000145592560331198	undirected	M.342	M.233
CS	COX7C	0.00470973536574915	undirected	M.342	M.355
CS	UQCRQ	0.00091265715188682	undirected	M.342	M.366
CS	NDUFA2	0.000514673779033581	undirected	M.342	M.125
CS	NDUFAF4	0.00880607335440886	undirected	M.342	M.27
CS	OGDH	0.00442735873550371	undirected	M.342	M.367
CS	MDH2	0.000138582484374372	undirected	M.342	M.294
CS	DLD	0.00424828456644633	undirected	M.342	M.367
CS	NDUFB2	9.82894078852548e-05	undirected	M.342	M.132
CS	NDUFA4	0.00402578991414071	undirected	M.342	M.235
CS	CYCS	0.000800270785126234	undirected	M.342	M.294
CS	NDUFA5	0.0017039141848354	undirected	M.342	M.151
CS	NDUFAF6	0.00457600846099449	undirected	M.342	M.129
CS	NDUFB9	0.000392319131422569	undirected	M.342	M.217
