Power14MinModuleSize15deepSplit0CutHeight0.1,2183,9.28274269098329E-12,0.935900647
Power14MinModuleSize15deepSplit0CutHeight0.15,2183,8.47814343817288E-58,0.8869548179
Power14MinModuleSize15deepSplit0CutHeight0.2,2183,9.53487707094648E-41,0.9069133904
Power14MinModuleSize15deepSplit0CutHeight0.25,2183,6.15211461894728E-48,0.9036306286
Power14MinModuleSize15deepSplit0CutHeight0.3,2183,4.11443976584568E-13,0.9552342434
Power14MinModuleSize15deepSplit2CutHeight0.1,2901,0.0485237372,1.0534874424
Power14MinModuleSize15deepSplit2CutHeight0.15,2901,0.0625947144,1.0493576165
Power14MinModuleSize15deepSplit2CutHeight0.2,2901,8.33850094405319E-06,1.0996402163
Power14MinModuleSize15deepSplit2CutHeight0.25,2901,0.1531634818,0.9875386197
Power14MinModuleSize15deepSplit2CutHeight0.3,2901,1.17347905985032E-80,0.9024911772
Power14MinModuleSize15deepSplit4CutHeight0.1,3053,0.0146521455,1.0940192237
Power14MinModuleSize15deepSplit4CutHeight0.15,3053,0.000102609,1.1465499964
Power14MinModuleSize15deepSplit4CutHeight0.2,3057,0.0077370995,1.0513865406
Power14MinModuleSize15deepSplit4CutHeight0.25,3065,2.66542796505279E-29,1.122290408
Power14MinModuleSize15deepSplit4CutHeight0.3,3073,0.0076644642,0.9812095743
Power14MinModuleSize20deepSplit0CutHeight0.1,1860,1.67416818221729E-19,0.9262542411
Power14MinModuleSize20deepSplit0CutHeight0.15,1860,2.10880695681279E-93,0.8663024376
Power14MinModuleSize20deepSplit0CutHeight0.2,1860,2.64524423134621E-57,0.8989845372
Power14MinModuleSize20deepSplit0CutHeight0.25,1860,2.64524423134621E-57,0.8989845372
Power14MinModuleSize20deepSplit0CutHeight0.3,1860,1.50839218071901E-43,0.9180813404
Power14MinModuleSize20deepSplit2CutHeight0.1,2745,0.2233572401,0.9756383962
Power14MinModuleSize20deepSplit2CutHeight0.15,2745,0.2023645853,0.9746465932
Power14MinModuleSize20deepSplit2CutHeight0.2,2745,0.6422102611,1.0081090009
Power14MinModuleSize20deepSplit2CutHeight0.25,2745,0.8787551027,0.9986408037
Power14MinModuleSize20deepSplit2CutHeight0.3,2745,3.827033041701E-09,0.9676895301
Power14MinModuleSize20deepSplit4CutHeight0.1,3019,0.5628572294,1.0181350381
Power14MinModuleSize20deepSplit4CutHeight0.15,3019,0.4010537448,1.0244946586
Power14MinModuleSize20deepSplit4CutHeight0.2,3020,0.0035752367,0.9524699503
Power14MinModuleSize20deepSplit4CutHeight0.25,3023,0.2104489642,1.0118815865
Power14MinModuleSize20deepSplit4CutHeight0.3,3023,1.03917984315334E-34,0.9290054173
Power14MinModuleSize30deepSplit0CutHeight0.1,1508,0.0112846015,0.9818201157
Power14MinModuleSize30deepSplit0CutHeight0.15,1508,7.09107251029075E-43,0.9173107329
Power14MinModuleSize30deepSplit0CutHeight0.2,1508,7.09107251029075E-43,0.9173107329
Power14MinModuleSize30deepSplit0CutHeight0.25,1508,7.09107251029075E-43,0.9173107329
Power14MinModuleSize30deepSplit0CutHeight0.3,1508,7.09107251029075E-43,0.9173107329
Power14MinModuleSize30deepSplit2CutHeight0.1,2569,0.0253905435,0.9664478136
Power14MinModuleSize30deepSplit2CutHeight0.15,2569,0.0253905435,0.9664478136
Power14MinModuleSize30deepSplit2CutHeight0.2,2569,0.0472147451,1.0273545255
Power14MinModuleSize30deepSplit2CutHeight0.25,2569,0.000010568,0.9712590239
Power14MinModuleSize30deepSplit2CutHeight0.3,2569,3.84891774449911E-05,0.9757604093
Power14MinModuleSize30deepSplit4CutHeight0.1,2890,0.4709559853,1.0160461261
Power14MinModuleSize30deepSplit4CutHeight0.15,2890,0.3465845677,1.0206974864
Power14MinModuleSize30deepSplit4CutHeight0.2,2890,2.17679197631046E-08,1.0872449072
Power14MinModuleSize30deepSplit4CutHeight0.25,2890,7.46684958043684E-10,0.9500524244
Power14MinModuleSize30deepSplit4CutHeight0.3,2890,3.31282543529554E-21,0.943081075
Power18MinModuleSize15deepSplit0CutHeight0.1,552,3.93396742115081E-39,0.7688325274
Power18MinModuleSize15deepSplit0CutHeight0.15,552,3.93396742115081E-39,0.7688325274
Power18MinModuleSize15deepSplit0CutHeight0.2,552,3.86665537126547E-41,0.7747962946
Power18MinModuleSize15deepSplit0CutHeight0.25,552,7.10495816928838E-46,0.7736632085
Power18MinModuleSize15deepSplit0CutHeight0.3,552,7.10495816928838E-46,0.7736632085
Power18MinModuleSize15deepSplit2CutHeight0.1,2122,0.2861492098,1.0318955386
Power18MinModuleSize15deepSplit2CutHeight0.15,2122,0.0112681627,1.0707130571
Power18MinModuleSize15deepSplit2CutHeight0.2,2123,0.0011768625,0.96406758
Power18MinModuleSize15deepSplit2CutHeight0.25,2123,9.22642261895913E-07,0.9617120611
Power18MinModuleSize15deepSplit2CutHeight0.3,2124,0.4722061059,1.0051119237
Power18MinModuleSize15deepSplit4CutHeight0.1,2484,0.4550958313,1.0297342941
Power18MinModuleSize15deepSplit4CutHeight0.15,2484,0.2228184588,1.0436666547
Power18MinModuleSize15deepSplit4CutHeight0.2,2487,0.0698608553,1.0330332299
Power18MinModuleSize15deepSplit4CutHeight0.25,2490,0.4166956962,1.0063094044
Power18MinModuleSize15deepSplit4CutHeight0.3,2494,1.69788981902224E-09,0.9654848115
Power18MinModuleSize20deepSplit0CutHeight0.1,187,1.96289449814804E-06,0.8649159315
Power18MinModuleSize20deepSplit0CutHeight0.15,187,1.96289449814804E-06,0.8649159315
Power18MinModuleSize20deepSplit0CutHeight0.2,187,1.96289449814804E-06,0.8649159315
Power18MinModuleSize20deepSplit0CutHeight0.25,187,1.96289449814804E-06,0.8649159315
Power18MinModuleSize20deepSplit0CutHeight0.3,187,1.96289449814804E-06,0.8649159315
Power18MinModuleSize20deepSplit2CutHeight0.1,1870,0.6057085226,0.9886608624
Power18MinModuleSize20deepSplit2CutHeight0.15,1870,0.7687308571,1.0067627761
Power18MinModuleSize20deepSplit2CutHeight0.2,1870,5.76003529112068E-12,0.9357988086
Power18MinModuleSize20deepSplit2CutHeight0.25,1870,1.47255564182811E-15,0.9372122555
Power18MinModuleSize20deepSplit2CutHeight0.3,1870,6.6608516602129E-86,1.1261556791
Power18MinModuleSize20deepSplit4CutHeight0.1,2297,0.5091162936,0.9785829492
Power18MinModuleSize20deepSplit4CutHeight0.15,2297,0.3168785454,0.9702621124
Power18MinModuleSize20deepSplit4CutHeight0.2,2297,5.8193721067181E-18,0.8806288202
Power18MinModuleSize20deepSplit4CutHeight0.25,2298,3.65025080683117E-10,1.0503706465
Power18MinModuleSize20deepSplit4CutHeight0.3,2298,0.0004245948,1.0233716537
Power18MinModuleSize30deepSplit0CutHeight0.1,173,6.39824397791492E-07,0.8591749249
Power18MinModuleSize30deepSplit0CutHeight0.15,173,6.39824397791492E-07,0.8591749249
Power18MinModuleSize30deepSplit0CutHeight0.2,173,6.39824397791492E-07,0.8591749249
Power18MinModuleSize30deepSplit0CutHeight0.25,173,6.39824397791492E-07,0.8591749249
Power18MinModuleSize30deepSplit0CutHeight0.3,173,6.39824397791492E-07,0.8591749249
Power18MinModuleSize30deepSplit2CutHeight0.1,1596,0.0425790561,1.034961596
Power18MinModuleSize30deepSplit2CutHeight0.15,1596,1.58955905592351E-05,0.9547387028
Power18MinModuleSize30deepSplit2CutHeight0.2,1596,0.1159187883,0.9840673918
Power18MinModuleSize30deepSplit2CutHeight0.25,1596,9.32022648304259E-26,1.0929865724
Power18MinModuleSize30deepSplit2CutHeight0.3,1596,9.32022648304259E-26,1.0929865724
Power18MinModuleSize30deepSplit4CutHeight0.1,2098,0.1627003784,1.0374568638
Power18MinModuleSize30deepSplit4CutHeight0.15,2098,0.239235202,1.0296432567
Power18MinModuleSize30deepSplit4CutHeight0.2,2098,0.0045213744,0.963911253
Power18MinModuleSize30deepSplit4CutHeight0.25,2098,0.0055556407,0.9755753723
Power18MinModuleSize30deepSplit4CutHeight0.3,2098,1.35321849216846E-81,0.8850377109
Power22MinModuleSize15deepSplit0CutHeight0.1,330,0.0152287396,0.9071345091
Power22MinModuleSize15deepSplit0CutHeight0.15,330,0.38533216,0.9702919354
Power22MinModuleSize15deepSplit0CutHeight0.2,330,0.1742360786,0.9571889922
Power22MinModuleSize15deepSplit0CutHeight0.25,330,0.1742360786,0.9571889922
Power22MinModuleSize15deepSplit0CutHeight0.3,330,1,1.0006005022
Power22MinModuleSize15deepSplit2CutHeight0.1,1487,0.4702677649,0.9759020856
Power22MinModuleSize15deepSplit2CutHeight0.15,1487,5.43673110355489E-15,0.858741898
Power22MinModuleSize15deepSplit2CutHeight0.2,1487,1.93568298216552E-48,0.8377452157
Power22MinModuleSize15deepSplit2CutHeight0.25,1487,3.54097215727852E-20,0.9221553383
Power22MinModuleSize15deepSplit2CutHeight0.3,1488,3.95552407307679E-12,0.9441667573
Power22MinModuleSize15deepSplit4CutHeight0.1,1823,0.193659057,1.0586856798
Power22MinModuleSize15deepSplit4CutHeight0.15,1823,0.0753211141,1.0693966399
Power22MinModuleSize15deepSplit4CutHeight0.2,1827,1.42487560843413E-63,0.7847899463
Power22MinModuleSize15deepSplit4CutHeight0.25,1827,0.0007292673,0.9723560556
Power22MinModuleSize15deepSplit4CutHeight0.3,1828,2.44367669126305E-05,1.0271103259
Power22MinModuleSize20deepSplit0CutHeight0.1,170,4.85027015994254E-17,0.665225155
Power22MinModuleSize20deepSplit0CutHeight0.15,170,4.85027015994254E-17,0.665225155
Power22MinModuleSize20deepSplit0CutHeight0.2,170,2.68905541541046E-16,0.7125059527
Power22MinModuleSize20deepSplit0CutHeight0.25,170,2.68905541541046E-16,0.7125059527
Power22MinModuleSize20deepSplit0CutHeight0.3,170,2.68905541541046E-16,0.7125059527
Power22MinModuleSize20deepSplit2CutHeight0.1,1218,0.3407204015,0.9722865551
Power22MinModuleSize20deepSplit2CutHeight0.15,1218,1.89316097577031E-14,0.8835086268
Power22MinModuleSize20deepSplit2CutHeight0.2,1218,1.39106486563654E-30,0.8729384589
Power22MinModuleSize20deepSplit2CutHeight0.25,1218,6.13730450146671E-16,0.9181522338
Power22MinModuleSize20deepSplit2CutHeight0.3,1218,1.11586920511755E-16,0.9214387248
Power22MinModuleSize20deepSplit4CutHeight0.1,1598,0.4780118368,1.0275853483
Power22MinModuleSize20deepSplit4CutHeight0.15,1598,1.76270552718789E-05,0.8762126011
Power22MinModuleSize20deepSplit4CutHeight0.2,1598,3.93528055186966E-33,0.849235024
Power22MinModuleSize20deepSplit4CutHeight0.25,1598,0.1079121965,1.013669717
Power22MinModuleSize20deepSplit4CutHeight0.3,1598,0.1126155066,0.9881507326
Power22MinModuleSize30deepSplit0CutHeight0.1,168,0.000000002,0.82940439
Power22MinModuleSize30deepSplit0CutHeight0.15,168,0.000000002,0.82940439
Power22MinModuleSize30deepSplit0CutHeight0.2,168,0.000000002,0.82940439
Power22MinModuleSize30deepSplit0CutHeight0.25,168,0.000000002,0.82940439
Power22MinModuleSize30deepSplit0CutHeight0.3,168,0.000000002,0.82940439
Power22MinModuleSize30deepSplit2CutHeight0.1,1016,0.685051462,1.0064389637
Power22MinModuleSize30deepSplit2CutHeight0.15,1016,0.0642390924,1.0262344952
Power22MinModuleSize30deepSplit2CutHeight0.2,1016,7.78878628954781E-11,1.0825718885
Power22MinModuleSize30deepSplit2CutHeight0.25,1016,7.78878628954781E-11,1.0825718885
Power22MinModuleSize30deepSplit2CutHeight0.3,1016,2.54197417221217E-26,1.1308758648
Power22MinModuleSize30deepSplit4CutHeight0.1,1467,0.7390153584,1.0094984058
Power22MinModuleSize30deepSplit4CutHeight0.15,1467,0.2021822086,0.9737503687
Power22MinModuleSize30deepSplit4CutHeight0.2,1467,5.55357071002321E-09,0.9287210124
Power22MinModuleSize30deepSplit4CutHeight0.25,1467,3.60396518543414E-27,0.8956955897
Power22MinModuleSize30deepSplit4CutHeight0.3,1467,0.0026261369,1.021865416
Power6MinModuleSize15deepSplit0CutHeight0.1,3202,0.1151335072,1.033415273
Power6MinModuleSize15deepSplit0CutHeight0.15,3202,0.057195708,1.0400924706
Power6MinModuleSize15deepSplit0CutHeight0.2,3202,9.58192087797475E-06,1.0871259826
Power6MinModuleSize15deepSplit0CutHeight0.25,3202,7.15935143178706E-14,1.1050085658
Power6MinModuleSize15deepSplit0CutHeight0.3,3203,2.06236583231318E-27,0.9409415249
Power6MinModuleSize15deepSplit2CutHeight0.1,3181,0.8645104909,1.0060246874
Power6MinModuleSize15deepSplit2CutHeight0.15,3181,0.2642233761,1.0339005819
Power6MinModuleSize15deepSplit2CutHeight0.2,3181,0.0321857645,0.9600519681
Power6MinModuleSize15deepSplit2CutHeight0.25,3189,1.17194475013804E-35,0.9003332337
Power6MinModuleSize15deepSplit2CutHeight0.3,3198,4.01217260521223E-18,0.9383072378
Power6MinModuleSize15deepSplit4CutHeight0.1,3160,0.1006302623,1.056283756
Power6MinModuleSize15deepSplit4CutHeight0.15,3160,0.0218978951,1.0720747179
Power6MinModuleSize15deepSplit4CutHeight0.2,3162,0.0097978765,1.0536853575
Power6MinModuleSize15deepSplit4CutHeight0.25,3171,0.0170904671,0.9757693631
Power6MinModuleSize15deepSplit4CutHeight0.3,3183,6.72751729606894E-30,0.9240753397
Power6MinModuleSize20deepSplit0CutHeight0.1,3203,0.0031839418,1.053671907
Power6MinModuleSize20deepSplit0CutHeight0.15,3203,0.0031839418,1.053671907
Power6MinModuleSize20deepSplit0CutHeight0.2,3203,1.22857763951731E-08,1.0998085408
Power6MinModuleSize20deepSplit0CutHeight0.25,3203,2.66858815171409E-07,1.0663116979
Power6MinModuleSize20deepSplit0CutHeight0.3,3203,3.26233493291919E-105,0.889185565
Power6MinModuleSize20deepSplit2CutHeight0.1,3189,0.6630755951,1.0128062432
Power6MinModuleSize20deepSplit2CutHeight0.15,3189,0.0649588828,1.0520861811
Power6MinModuleSize20deepSplit2CutHeight0.2,3189,0.285220128,1.0197391768
Power6MinModuleSize20deepSplit2CutHeight0.25,3191,4.92538895307516E-14,0.9249268355
Power6MinModuleSize20deepSplit2CutHeight0.3,3201,6.36291823991289E-12,0.9594296688
Power6MinModuleSize20deepSplit4CutHeight0.1,3185,0.1316562833,1.0465275662
Power6MinModuleSize20deepSplit4CutHeight0.15,3185,0.014888003,1.0718617152
Power6MinModuleSize20deepSplit4CutHeight0.2,3186,0.0601546262,1.0399026079
Power6MinModuleSize20deepSplit4CutHeight0.25,3193,0.1957184777,1.0132420779
Power6MinModuleSize20deepSplit4CutHeight0.3,3200,1.6920670683909E-29,0.9333832438
Power6MinModuleSize30deepSplit0CutHeight0.1,3203,0.6403082176,0.993697433
Power6MinModuleSize30deepSplit0CutHeight0.15,3203,0.6403082176,0.993697433
Power6MinModuleSize30deepSplit0CutHeight0.2,3203,0.0205245911,1.0305331397
Power6MinModuleSize30deepSplit0CutHeight0.25,3203,0.1314119464,1.01849013
Power6MinModuleSize30deepSplit0CutHeight0.3,3203,2.92950673673484E-47,0.9179917047
Power6MinModuleSize30deepSplit2CutHeight0.1,3202,0.2010230763,1.0278146755
Power6MinModuleSize30deepSplit2CutHeight0.15,3202,0.1836516766,1.0286685609
Power6MinModuleSize30deepSplit2CutHeight0.2,3202,2.47148042578103E-05,1.0781756922
Power6MinModuleSize30deepSplit2CutHeight0.25,3203,5.8594933823564E-15,0.9281861506
Power6MinModuleSize30deepSplit2CutHeight0.3,3203,7.9118426790348E-36,0.924189085
Power6MinModuleSize30deepSplit4CutHeight0.1,3200,0.1454997482,1.0346932328
Power6MinModuleSize30deepSplit4CutHeight0.15,3200,0.0001434989,1.0881287053
Power6MinModuleSize30deepSplit4CutHeight0.2,3200,0.1626676147,1.0245928118
Power6MinModuleSize30deepSplit4CutHeight0.25,3201,2.86066037677208E-25,0.9125187487
Power6MinModuleSize30deepSplit4CutHeight0.3,3202,1.78645073414417E-34,0.9181173055
Power8MinModuleSize15deepSplit0CutHeight0.1,3203,0.3085278105,0.9789190198
Power8MinModuleSize15deepSplit0CutHeight0.15,3203,0.3085278105,0.9789190198
Power8MinModuleSize15deepSplit0CutHeight0.2,3203,0.5853823134,0.9889659368
Power8MinModuleSize15deepSplit0CutHeight0.25,3203,0.340700282,0.9884805779
Power8MinModuleSize15deepSplit0CutHeight0.3,3203,6.52432916482727E-90,0.886727168
Power8MinModuleSize15deepSplit2CutHeight0.1,3174,0.1453590536,0.9543450268
Power8MinModuleSize15deepSplit2CutHeight0.15,3174,0.1832674176,0.9587977405
Power8MinModuleSize15deepSplit2CutHeight0.2,3179,0.0035861218,0.9384337573
Power8MinModuleSize15deepSplit2CutHeight0.25,3184,6.60458268567342E-11,0.9373146947
Power8MinModuleSize15deepSplit2CutHeight0.3,3194,2.64128201816868E-51,0.9064420116
Power8MinModuleSize15deepSplit4CutHeight0.1,3167,0.1461312338,0.9511436309
Power8MinModuleSize15deepSplit4CutHeight0.15,3169,0.288222104,0.9660455436
Power8MinModuleSize15deepSplit4CutHeight0.2,3174,8.36359027038467E-08,0.9091170067
Power8MinModuleSize15deepSplit4CutHeight0.25,3184,0.0676114241,1.0197712381
Power8MinModuleSize15deepSplit4CutHeight0.3,3190,8.75866414991764E-13,0.9502601476
Power8MinModuleSize20deepSplit0CutHeight0.1,3203,0.3670871246,0.9850494951
Power8MinModuleSize20deepSplit0CutHeight0.15,3203,0.3670871246,0.9850494951
Power8MinModuleSize20deepSplit0CutHeight0.2,3203,0.6869446796,0.9938297062
Power8MinModuleSize20deepSplit0CutHeight0.25,3203,1.75083615214514E-16,1.1031229462
Power8MinModuleSize20deepSplit0CutHeight0.3,3203,0,0.8234353859
Power8MinModuleSize20deepSplit2CutHeight0.1,3196,0.7469750945,1.009384646
Power8MinModuleSize20deepSplit2CutHeight0.15,3196,0.5924879337,1.0151391874
Power8MinModuleSize20deepSplit2CutHeight0.2,3197,0.7277142065,0.9927573611
Power8MinModuleSize20deepSplit2CutHeight0.25,3201,6.54648862336393E-22,0.9153889933
Power8MinModuleSize20deepSplit2CutHeight0.3,3201,1.46479419638357E-23,0.9432042704
Power8MinModuleSize20deepSplit4CutHeight0.1,3190,0.1724123763,0.9609558176
Power8MinModuleSize20deepSplit4CutHeight0.15,3190,0.0126438543,0.9345745259
Power8MinModuleSize20deepSplit4CutHeight0.2,3192,2.41913992305805E-06,0.9153433607
Power8MinModuleSize20deepSplit4CutHeight0.25,3194,0.0052541696,0.9728940223
Power8MinModuleSize20deepSplit4CutHeight0.3,3198,0.0001837622,0.9783265814
Power8MinModuleSize30deepSplit0CutHeight0.1,3201,1.82901453699939E-12,0.9207289551
Power8MinModuleSize30deepSplit0CutHeight0.15,3201,1.82901453699939E-12,0.9207289551
Power8MinModuleSize30deepSplit0CutHeight0.2,3201,4.53544339446103E-11,0.9267536681
Power8MinModuleSize30deepSplit0CutHeight0.25,3201,1.43097542267262E-08,0.9402938257
Power8MinModuleSize30deepSplit0CutHeight0.3,3201,1.03484493646276E-273,0.8297159966
Power8MinModuleSize30deepSplit2CutHeight0.1,3202,0.9174256816,1.0025444197
Power8MinModuleSize30deepSplit2CutHeight0.15,3202,0.9753469643,0.999468668
Power8MinModuleSize30deepSplit2CutHeight0.2,3202,0.05709399,0.965277628
Power8MinModuleSize30deepSplit2CutHeight0.25,3202,0.0005385992,0.9683412182
Power8MinModuleSize30deepSplit2CutHeight0.3,3202,0.8278143421,0.9986274921
Power8MinModuleSize30deepSplit4CutHeight0.1,3201,0.4191933678,1.0193791567
Power8MinModuleSize30deepSplit4CutHeight0.15,3201,0.6233945572,1.0115739156
Power8MinModuleSize30deepSplit4CutHeight0.2,3201,0.0474382114,0.9718327247
Power8MinModuleSize30deepSplit4CutHeight0.25,3202,1.55524347293038E-05,0.9580614899
Power8MinModuleSize30deepSplit4CutHeight0.3,3202,6.12497470858193E-20,0.93868706
